poi_id,osm_id,category,name,lat,lon
POI_011979,2778213102,petrol_station,Total,42.666759,2.8953131
POI_011980,25213421,petrol_station,Relais Total Porte d'Espagne,42.6777889,2.8906554
POI_011981,4941698504,petrol_station,Intermarché,42.6913347,2.9191645
POI_011982,5599011813,petrol_station,,42.6927334,2.9181806
POI_011983,8289547109,petrol_station,Intermarché,42.6914596,2.9189387
POI_011984,8091117201,petrol_station,,42.7101599,2.8847989
POI_011985,8091168648,petrol_station,,42.7265018,2.8992468
POI_011986,8477296535,petrol_station,,42.727045,2.9017647
POI_011987,1749624132,petrol_station,Super U,42.7213928,2.932979
POI_011988,384597322,petrol_station,Intermarché,42.7574994,2.864594
POI_011989,2150847748,petrol_station,,42.7490193,2.8947423
POI_011990,5599011808,petrol_station,Total Access,42.7791024,2.8999374
POI_011991,983571577,petrol_station,Carrefour,42.7766078,2.9164129
POI_011992,794653001,petrol_station,Carrefour,42.4764783,3.1196087
POI_011993,5143075694,petrol_station,Carrefour Market,42.548119,2.9410252
POI_011994,5644317623,petrol_station,Intermarché,42.5520331,2.9771474
POI_011995,1381605330,petrol_station,Intermarché,42.5590319,3.0075781
POI_011996,8091051519,petrol_station,,42.5749802,3.0352119
POI_011997,839486712,petrol_station,Moeve,42.427278,3.158528
POI_011998,732374366,petrol_station,Moeve,42.4336728,3.1659385
POI_011999,1316962919,petrol_station,Station des Îles,42.4481118,3.1651886
POI_012000,882536635,petrol_station,Intermarché,42.6069745,2.996358
POI_012001,5644317622,petrol_station,Auchan,42.6095582,2.9985434
POI_012002,4515772179,petrol_station,TotalEnergies,42.6357956,3.0338085
POI_012003,5599011811,petrol_station,Total,42.6591596,2.9520517
POI_012004,283201406,petrol_station,Carrefour,42.7015739,2.9439542
POI_012005,1785321057,petrol_station,Intermarché,42.6995375,3.022148
POI_012006,11001262819,petrol_station,Intermarché Super,42.7059527,3.015152
POI_012007,2920271197,petrol_station,Esso,42.7770941,2.9514661
POI_012008,5644317621,petrol_station,Oil France,42.7735458,2.9976422
POI_012009,6147920831,petrol_station,Total,42.7726183,3.0005854
POI_012010,11001253055,petrol_station,Intermarché,42.7735994,3.014064
POI_012011,6147943715,petrol_station,Système U,42.790915,3.0349657
POI_012012,4609712089,petrol_station,Station service municipale de Rouffiac,42.8803824,2.5546154
POI_012013,1935864132,petrol_station,Dyneff,42.9599761,2.5292868
POI_012014,2081086227,petrol_station,,42.8878847,2.7290887
POI_012015,2278727310,petrol_station,Super U,42.9971933,2.8193385
POI_012016,2087251306,petrol_station,Dyneff,43.0881112,2.7043533
POI_012017,473145178,petrol_station,Avia,43.1765807,2.5415969
POI_012018,25212538,petrol_station,Avia,43.178026,2.5431228
POI_012019,9280940183,petrol_station,Intermarché,43.1881698,2.5652788
POI_012020,5614654262,petrol_station,,43.1726269,2.7301345
POI_012021,10979412513,petrol_station,Carrefour-Station Service,43.1890198,2.7533513
POI_012022,8091412290,petrol_station,,43.2030594,2.7646708
POI_012023,25179324,petrol_station,Station Dyneff,43.2032114,2.7817804
POI_012024,11422725986,petrol_station,Super U,43.1831856,2.9351537
POI_012025,2401466679,petrol_station,Montaner et Fils,42.8304106,3.0360545
POI_012026,8091191160,petrol_station,Esso,42.8512889,3.0352065
POI_012027,7239747989,petrol_station,Avia,42.9513611,2.9718762
POI_012028,8417631361,petrol_station,Esso,42.9503415,2.9693846
POI_012029,2293532286,petrol_station,Carrefour Contact,42.9067087,3.0367052
POI_012030,822145782,petrol_station,Avia,42.9452523,2.9889423
POI_012031,1182913385,petrol_station,TotalEnergies,42.9891664,2.9722487
POI_012032,13721159106,petrol_station,Carrefour,43.0270613,2.9944452
POI_012033,5592636856,petrol_station,Dyneff,43.0213666,3.0357381
POI_012034,4586835422,petrol_station,Dyneff,43.1081698,3.0911528
POI_012035,5607891621,petrol_station,Essence pour bateau,43.1077656,3.0993251
POI_012036,2883094172,petrol_station,AS 24,43.163049,2.9858654
POI_012037,4574540193,petrol_station,Esso,43.161161,2.9880834
POI_012038,4581757186,petrol_station,Auchan,43.1602914,2.9823984
POI_012039,4574540194,petrol_station,Esso Croix Sud Est,43.1626067,2.9896789
POI_012040,4581852724,petrol_station,Station Service E. Leclerc,43.1807398,2.9696729
POI_012041,3296411300,petrol_station,,43.1746659,2.9924542
POI_012042,4574540190,petrol_station,Esso Mistral,43.1872743,3.0035322
POI_012043,4574540191,petrol_station,Dyneff,43.1913076,3.0073999
POI_012044,4574540192,petrol_station,Intermarché,43.1820289,3.0153486
POI_012045,4574540189,petrol_station,Carrefour,43.1798963,3.0293645
POI_012046,8091257636,petrol_station,Total Contact,43.1957511,3.0119497
POI_012047,3296277766,petrol_station,Intermarché,43.1175435,3.1046911
POI_012048,11586711461,petrol_station,AVGAS 100LL,43.193207,3.0482061
POI_012049,25210996,petrol_station,Relais Total de Vinassan,43.2157836,3.0926219
POI_012050,8091258262,petrol_station,E.Leclerc,43.2137226,3.0893455
POI_012051,8266656117,petrol_station,Total,43.2154953,3.0924
POI_012052,3296277767,petrol_station,Total Contact,43.1715917,3.1814227
POI_012053,2670771103,petrol_station,Repsol,39.9283816,3.8346943
POI_012054,839473228,petrol_station,Moeve,40.0013814,3.8435558
POI_012055,287009877,petrol_station,BP,40.0047887,3.8505527
POI_012056,7278319868,petrol_station,Galp,40.0059876,3.8533535
POI_012057,514825579,petrol_station,Repsol,40.0079367,3.8325744
POI_012058,7278319870,petrol_station,Autonetoil,40.0071764,3.8535974
POI_012059,515668111,petrol_station,Moeve,39.909145,4.1865149
POI_012060,839474758,petrol_station,Moeve,39.9316647,4.13647
POI_012061,839474997,petrol_station,Estación de Servicio Ferreries,39.98775,4.020917
POI_012062,4726317205,petrol_station,GM Oil,39.8827177,4.24079
POI_012063,492869362,petrol_station,Moeve,39.8843525,4.2716024
POI_012064,8187094813,petrol_station,,43.2194614,0.0258375
POI_012065,8090443519,petrol_station,Station Service E.Leclerc,43.2385536,0.0175899
POI_012066,11961027922,petrol_station,Station Henri IV,43.2331569,0.0627412
POI_012067,25209885,petrol_station,Total Access,43.2397435,0.0603438
POI_012068,3746124697,petrol_station,Carrefour Market,43.2283647,0.0884931
POI_012069,3856632989,petrol_station,Total,43.2229399,0.1028433
POI_012070,3856632538,petrol_station,Station Saint-Christophe,43.2243864,0.1017046
POI_012071,3856632536,petrol_station,Elan,43.2325283,0.0929256
POI_012072,25214099,petrol_station,Intermarché,43.2499338,0.072026
POI_012073,3971004738,petrol_station,,43.2878955,0.0689702
POI_012074,5643604700,petrol_station,Total,43.3724629,0.0604087
POI_012075,25212174,petrol_station,Intermarché,43.3847394,0.050901
POI_012076,8090415629,petrol_station,,43.3920648,0.0546949
POI_012077,5643604701,petrol_station,Carrefour Contact,43.3892262,0.1443189
POI_012078,8090433290,petrol_station,Dyneff,43.4021213,0.2022186
POI_012079,2942534996,petrol_station,Intermarché,43.3120186,0.3599011
POI_012080,1889326348,petrol_station,Cieutat,43.321934,0.372499
POI_012081,1098275893,petrol_station,U Express,43.5183733,0.1718367
POI_012082,393364796,petrol_station,Intermarché,43.6006641,0.0424196
POI_012083,12673125038,petrol_station,Relais de Mielan,43.4284768,0.3062864
POI_012084,12673052432,petrol_station,TotalEnergies,43.4704264,0.3287581
POI_012085,1098371161,petrol_station,Intermarché,43.5033653,0.3957443
POI_012086,7089434586,petrol_station,Carrefour Market,43.5154859,0.3988965
POI_012087,5643604707,petrol_station,TotalEnergies,43.5166846,0.4134437
POI_012088,4918114259,petrol_station,,43.5791947,0.2422757
POI_012089,12780098924,petrol_station,Dyneff,43.2444251,0.4205543
POI_012090,3085136803,petrol_station,,43.2935493,0.5155589
POI_012091,13698160068,petrol_station,TotalEnergies,43.2990232,0.5179498
POI_012092,6148058279,petrol_station,Intermarché,43.2865077,0.6567991
POI_012093,4280727509,petrol_station,Total,43.3857696,0.8347685
POI_012094,4280727510,petrol_station,Intermarché,43.3893331,0.8377529
POI_012095,5643604710,petrol_station,Super U,43.4427287,0.5774769
POI_012096,2414587455,petrol_station,Intermarché,43.4941372,0.5949672
POI_012097,5643604708,petrol_station,,43.4972736,0.5944312
POI_012098,5643604704,petrol_station,Total,43.6168346,0.5752721
POI_012099,5643604706,petrol_station,Total,43.636739,0.5897132
POI_012100,11544279421,petrol_station,Total,43.5230343,0.7631942
POI_012101,4320722282,petrol_station,Libreco,43.6816031,0.1827223
POI_012102,3347263144,petrol_station,Total,43.7243742,0.3787947
POI_012103,4020165422,petrol_station,Intermarché,43.766834,0.311615
POI_012104,25210961,petrol_station,,43.6551184,0.5653862
POI_012105,5643604705,petrol_station,PétrAM.,43.6488392,0.5944419
POI_012106,12200044995,petrol_station,Intermarché,43.6637874,0.6188735
POI_012107,5643604702,petrol_station,Total,43.7118211,0.6216516
POI_012108,6237524888,petrol_station,Total,43.7591798,0.4758771
POI_012109,5644317632,petrol_station,Carrefour Contact,43.2879807,1.0685505
POI_012110,1634539848,petrol_station,Total Contact,43.2642836,1.194013
POI_012111,8090724051,petrol_station,Peyssies - SARL Fontenergie,43.3205189,1.1778277
POI_012112,1634593979,petrol_station,Auchan,43.3031533,1.2207318
POI_012113,5644317630,petrol_station,,43.4138149,1.1161758
POI_012114,25214001,petrol_station,Station Shell,43.3350009,1.2449021
POI_012115,25209126,petrol_station,Station Shell,43.3368757,1.2458453
POI_012116,874082727,petrol_station,Total,43.3553996,1.2388309
POI_012117,911204859,petrol_station,Carrefour contact station,43.4898208,0.931581
POI_012118,2354643467,petrol_station,Marty,43.4882283,0.9363125
POI_012119,5643604711,petrol_station,Total Contact,43.6310812,0.8669637
POI_012120,5189306996,petrol_station,Auchan,43.4343113,1.2365495
POI_012121,4978181000,petrol_station,Total,43.5180775,1.1830338
POI_012122,9353481040,petrol_station,E. Leclerc,43.5188564,1.1815268
POI_012123,5644317627,petrol_station,Carrefour,43.5289148,1.2125828
POI_012124,1390314329,petrol_station,,43.6138259,1.0894355
POI_012125,2511314515,petrol_station,Carrefour Contact,43.547328,1.192116
POI_012126,5645325329,petrol_station,Total,43.5410456,1.2386388
POI_012127,1407437599,petrol_station,Carrefour Market,43.2817837,1.3471254
POI_012128,1634602364,petrol_station,Super U,43.3455112,1.2641327
POI_012129,5644317631,petrol_station,Intermarché,43.330116,1.3168493
POI_012130,3515015692,petrol_station,,43.3355819,1.3217482
POI_012131,9003443339,petrol_station,Total,43.239917,1.6626807
POI_012132,1938544107,petrol_station,Carrefour Contact,43.365993,1.6227483
POI_012133,13727901548,petrol_station,Intermarché,43.4450059,1.3158887
POI_012134,1377593519,petrol_station,Carrefour Market,43.5254174,1.323571
POI_012135,7588684694,petrol_station,Total Access,43.5244185,1.3440951
POI_012136,1400162929,petrol_station,Total,43.4384199,1.4257804
POI_012137,5615159504,petrol_station,Total,43.4549779,1.4166445
POI_012138,616502113,petrol_station,Carrefour Market,43.4810524,1.385449
POI_012139,1349563292,petrol_station,Intermarché,43.5016131,1.3921578
POI_012140,5615159503,petrol_station,Total,43.518015,1.4180125
POI_012141,426924197,petrol_station,Station Service Intermarché,43.5813607,1.2741418
POI_012142,12113323290,petrol_station,,43.5349699,1.3528104
POI_012143,312218346,petrol_station,Carrefour,43.5467178,1.3513406
POI_012144,987397229,petrol_station,Total,43.5776542,1.3265146
POI_012145,6039813269,petrol_station,Super U,43.6017058,1.2622704
POI_012146,1461259316,petrol_station,,43.6107058,1.2843742
POI_012147,1461259314,petrol_station,Carrefour,43.6079883,1.284897
POI_012148,8193577258,petrol_station,,43.6000134,1.3081617
POI_012149,2153375440,petrol_station,Avia Xpress,43.5863785,1.3479898
POI_012150,289134864,petrol_station,Esso Express,43.6098728,1.3528642
POI_012151,829507564,petrol_station,Carrefour Market,43.6139152,1.3302228
POI_012152,6170333687,petrol_station,,43.5509767,1.4091762
POI_012153,730731247,petrol_station,TotalEnergies Thibaud,43.5531262,1.4037119
POI_012154,8544908923,petrol_station,,43.5689299,1.3929825
POI_012155,5615159501,petrol_station,Carrefour Market,43.5592416,1.4040934
POI_012156,5615159502,petrol_station,Esso Express,43.5431193,1.4159048
POI_012157,5822476542,petrol_station,Esso Express,43.5663859,1.4585048
POI_012158,2439481232,petrol_station,Avia,43.575046,1.4560298
POI_012159,302014807,petrol_station,Station Intermarché,43.5850309,1.3733541
POI_012160,4961648254,petrol_station,Station essence Carrefour Purpan,43.6094058,1.3965666
POI_012161,288551381,petrol_station,Esso,43.6261457,1.3984428
POI_012162,5829202341,petrol_station,Relais Toulouse Grande-Bretagne,43.5992315,1.4172933
POI_012163,13602519630,petrol_station,,43.5993599,1.4173252
POI_012164,2439481234,petrol_station,Total Demoiselles,43.5894951,1.4557131
POI_012165,365623276,petrol_station,Total Access,43.6157762,1.4210984
POI_012166,4225982857,petrol_station,station GNVert,43.6119946,1.4266636
POI_012167,2182442713,petrol_station,Intermarché,43.6364799,1.4338298
POI_012168,675734768,petrol_station,Esso 24/7,43.6260578,1.4587255
POI_012169,256671794,petrol_station,,43.520914,1.5119067
POI_012170,8417691418,petrol_station,Dyneff,43.4855547,1.5495315
POI_012171,11009665968,petrol_station,Dyneff,43.4837554,1.5490642
POI_012172,11009665969,petrol_station,TotalEnergies,43.5312189,1.5344764
POI_012173,1779220486,petrol_station,,43.5416275,1.4909278
POI_012174,232576197,petrol_station,Avia,43.5476737,1.4722794
POI_012175,1345743774,petrol_station,,43.5735768,1.4739087
POI_012176,815503423,petrol_station,Carrefour,43.5996365,1.4872182
POI_012177,5615159499,petrol_station,Total,43.6059936,1.4812455
POI_012178,25210296,petrol_station,Total Access Balma,43.6097163,1.4925504
POI_012179,4978180998,petrol_station,Esso Express Balma,43.609015,1.4890003
POI_012180,5615159500,petrol_station,,43.5893803,1.5140072
POI_012181,5535816577,petrol_station,TotalEnergies Access,43.6263304,1.4760277
POI_012182,25214008,petrol_station,C.c. Auchan,43.6315702,1.4826241
POI_012183,5644317629,petrol_station,Carrefour Contact,43.5612802,1.6557384
POI_012184,5643604712,petrol_station,Elan,43.7278729,0.8779083
POI_012185,12718988405,petrol_station,Super U,43.7230873,0.8729976
POI_012186,5615159498,petrol_station,Carrefour Market,43.6889451,1.3372005
POI_012187,4734607991,petrol_station,Intermarché,43.720981,1.2941538
POI_012188,25213922,petrol_station,Total Access,43.6414498,1.37469
POI_012189,1444464636,petrol_station,Station Service E. Leclerc,43.6470377,1.3685365
POI_012190,391969892,petrol_station,SA Garauto,43.6693113,1.3671745
POI_012191,25212574,petrol_station,Auchan,43.6861083,1.4028342
POI_012192,3964916196,petrol_station,,43.6443422,1.4268919
POI_012193,7630346286,petrol_station,Station GNV Toulouse,43.6438375,1.4274102
POI_012194,2078547598,petrol_station,Esso,43.6395265,1.4296116
POI_012195,1372862136,petrol_station,Kaï,43.655747,1.4219591
POI_012196,1372862251,petrol_station,Esso,43.6555219,1.4217284
POI_012197,1372862239,petrol_station,,43.6577981,1.4195799
POI_012198,579959966,petrol_station,Auchan,43.6590262,1.4559453
POI_012199,25212216,petrol_station,Total Access,43.6834967,1.4204091
POI_012200,25213571,petrol_station,,43.6808171,1.4488516
POI_012201,5176347517,petrol_station,,43.7060443,1.3771588
POI_012202,8093379818,petrol_station,,43.7085058,1.3973162
POI_012203,5615159489,petrol_station,Total,43.7379244,1.3729598
POI_012204,5615159491,petrol_station,,43.7207708,1.3982096
POI_012205,2271766426,petrol_station,Super U,43.7205134,1.4152975
POI_012206,5615159490,petrol_station,Total,43.724877,1.4105109
POI_012207,1419491238,petrol_station,Station Intermarché,43.7142553,1.4189871
POI_012208,1786231038,petrol_station,,43.7071154,1.4663774
POI_012209,621901654,petrol_station,,43.7624219,1.2987445
POI_012210,4568076206,petrol_station,Teulade,43.7687313,1.2959506
POI_012211,615644446,petrol_station,Intermarché Castelnau,43.7809219,1.3528934
POI_012212,1456243434,petrol_station,Carrefour,43.7458264,1.3658043
POI_012213,4466549897,petrol_station,Croq'Vert,43.765278,1.369501
POI_012214,5927031763,petrol_station,,43.7547348,1.4077759
POI_012215,7630308002,petrol_station,Station GNV Bouloc,43.7738043,1.3806317
POI_012216,4318691182,petrol_station,,43.6490172,1.4842046
POI_012217,246639031,petrol_station,,43.7164202,1.5612028
POI_012218,4999334838,petrol_station,Intermarché,43.652603,1.6520321
POI_012219,5006869421,petrol_station,TotalEnergies,43.6575431,1.6636737
POI_012220,7314646824,petrol_station,SAS Landri - Station Total,43.7345718,1.5903887
POI_012221,1533832199,petrol_station,Intermarché,43.7784947,1.6252262
POI_012222,7054565197,petrol_station,Total Les Portes du Tarn,43.752627,1.656634
POI_012223,25211933,petrol_station,Carrefour,43.771403,1.6757724
POI_012224,366599553,petrol_station,,43.3254092,1.7555477
POI_012225,11009790615,petrol_station,Total,43.3692317,1.7746776
POI_012226,12780098922,petrol_station,Hyper U,43.3994244,1.7032993
POI_012227,6186798431,petrol_station,Intermarché,43.4039191,1.702555
POI_012228,366832335,petrol_station,Super U,43.4064963,1.708749
POI_012229,25179090,petrol_station,Esso Express Lauragais,43.4029583,1.7124435
POI_012230,931728220,petrol_station,TotalEnergies,43.3532128,1.8064874
POI_012231,384349102,petrol_station,E. Leclerc,43.35279,1.809894
POI_012232,2351984745,petrol_station,Intermarché,43.2982182,1.9574071
POI_012233,1694657050,petrol_station,,43.3131485,1.9656002
POI_012234,993149281,petrol_station,,43.3105578,1.9705754
POI_012235,1245400440,petrol_station,Système U,43.2794429,2.0925863
POI_012236,636861318,petrol_station,Esso,43.3241358,1.9362716
POI_012237,2303759369,petrol_station,Carrefour Contact,43.5314237,1.7549319
POI_012238,2303759372,petrol_station,,43.5306248,1.7557802
POI_012239,895731936,petrol_station,,43.4528986,1.9940607
POI_012240,8093263203,petrol_station,,43.4557229,1.9986367
POI_012241,4978180996,petrol_station,Netto,43.4629151,2.0054612
POI_012242,4151919767,petrol_station,Station Service U,43.4503018,2.0644308
POI_012243,11001697725,petrol_station,Intermarché,43.5675637,2.0060758
POI_012244,13442920329,petrol_station,Désafectée,43.5684243,2.0184061
POI_012245,12780098951,petrol_station,Carrefour Market,43.2414464,2.1003601
POI_012246,5599813778,petrol_station,,43.2547736,2.1677211
POI_012247,1372877714,petrol_station,Dyneff,43.2195786,2.2172835
POI_012248,2081157427,petrol_station,Las Fountetos,43.3631458,2.1611156
POI_012249,2298112205,petrol_station,,43.3460415,2.2815714
POI_012250,10997185277,petrol_station,Carrefour,43.2357608,2.3690101
POI_012251,25209206,petrol_station,Dyneff,43.2558745,2.3645965
POI_012252,2150630787,petrol_station,TotalEnergies,43.2574847,2.4119152
POI_012253,4232308612,petrol_station,Dyneff,43.2820414,2.4366683
POI_012254,2026821625,petrol_station,,43.3145478,2.4694275
POI_012255,11001697724,petrol_station,Auchan,43.5901071,2.1895556
POI_012256,2004214986,petrol_station,Dyneff,43.5391007,2.2618808
POI_012257,2429941113,petrol_station,Station service Intermarché,43.5480986,2.2734678
POI_012258,9554616713,petrol_station,Esso Express Miredames,43.6070458,2.2456627
POI_012259,4352483043,petrol_station,,43.5926506,2.2545459
POI_012260,8091580878,petrol_station,E. Leclerc,43.5902698,2.2695009
POI_012261,9280978963,petrol_station,Esso,43.5084602,2.3499072
POI_012262,25178775,petrol_station,TotalEnergies,43.5088618,2.361112
POI_012263,2299862968,petrol_station,Auchan,43.5115504,2.3759626
POI_012264,10310381189,petrol_station,TotalEnergies,43.6258198,2.4731911
POI_012265,2081102491,petrol_station,Station Service,43.6298052,2.4866299
POI_012266,6152322030,petrol_station,Leader Price,43.6834745,1.8158716
POI_012267,705209799,petrol_station,,43.7048712,1.8006969
POI_012268,25214491,petrol_station,Agip,43.695966,1.8164349
POI_012269,239693490,petrol_station,Total Contact,43.7668308,1.6921175
POI_012270,767139924,petrol_station,Esso,43.7754394,1.6841945
POI_012271,12780098923,petrol_station,Intermarché,43.7958184,1.7562005
POI_012272,5645669141,petrol_station,Total Contact,43.6431456,2.0464276
POI_012273,1447392834,petrol_station,,43.7608738,1.9703969
POI_012274,5576018508,petrol_station,Total Contact,43.7607579,1.972408
POI_012275,3756789159,petrol_station,,43.7669329,1.9951306
POI_012276,13612481201,petrol_station,"SP 98, SP 95-E10, gasoil, station de gonflage.",43.6925819,2.4219049
POI_012277,8091330594,petrol_station,,43.2847879,2.5748846
POI_012278,12862241479,petrol_station,,43.2847443,2.5748519
POI_012279,4497524276,petrol_station,Intermarché,43.251939,2.651495
POI_012280,4497524228,petrol_station,Utile,43.2657514,2.7167027
POI_012281,366954083,petrol_station,Bourrel,43.3248945,2.5202254
POI_012282,537510625,petrol_station,Intermarché,43.2537276,2.9130674
POI_012283,13316684567,petrol_station,,43.29907,2.8713903
POI_012284,2858731534,petrol_station,Station du Minervois,43.3367119,2.8186536
POI_012285,2081097893,petrol_station,OMI,43.4703357,2.5772119
POI_012286,6469416485,petrol_station,,43.4761664,2.6541275
POI_012287,1853388795,petrol_station,Station Sebe,43.5996658,2.6993103
POI_012288,3296413607,petrol_station,BP,43.2566212,2.9474571
POI_012289,3296413609,petrol_station,Auchan,43.2659181,2.948998
POI_012290,10971104430,petrol_station,Intermarché,43.2387715,3.1118352
POI_012291,13734412055,petrol_station,Carrefour Contact,43.2922698,3.1191432
POI_012292,2517308047,petrol_station,Intermarché Contact,43.4223366,2.9369073
POI_012293,5575266708,petrol_station,Dyneff,43.3669723,3.0484888
POI_012294,2706750933,petrol_station,Carrefour Market,43.3874044,3.110428
POI_012295,13589760688,petrol_station,,43.2697936,3.2372319
POI_012296,983627546,petrol_station,Dyneff,43.306815,3.165167
POI_012297,25209736,petrol_station,Station Dyneff (Truck étape),43.295633,3.2177064
POI_012298,11446533893,petrol_station,,43.2953809,3.2180232
POI_012299,4033647684,petrol_station,Carrefour Contact,43.2998801,3.248507
POI_012300,8875359322,petrol_station,,43.2540352,3.2877284
POI_012301,25213468,petrol_station,Carrefour,43.2690954,3.2833839
POI_012302,4212356637,petrol_station,Dyneff,43.2963022,3.2561565
POI_012303,5575266702,petrol_station,Dyneff,43.2853674,3.2770506
POI_012304,5575266700,petrol_station,Carrefour Market,43.3215873,3.2905313
POI_012305,301314787,petrol_station,Intermarché,43.3190636,3.302229
POI_012306,13734403340,petrol_station,U Express,43.2979573,3.3466116
POI_012307,8094402067,petrol_station,,43.3595808,3.1693682
POI_012308,5575266703,petrol_station,Dyneff,43.3379959,3.20287
POI_012309,10998343088,petrol_station,Auchan,43.3473123,3.2449224
POI_012310,1083433547,petrol_station,Auchan,43.3555327,3.2394972
POI_012311,5575266701,petrol_station,Eni,43.3583064,3.2438073
POI_012312,5575266704,petrol_station,Intermarché,43.3771518,3.177774
POI_012313,5575266706,petrol_station,Station U,43.420927,3.1613401
POI_012314,25210225,petrol_station,Shell,43.3589133,3.3458326
POI_012315,25211803,petrol_station,Shell,43.3601555,3.3439982
POI_012316,2675747751,petrol_station,Dyneff,43.4481117,3.0561918
POI_012317,8866083146,petrol_station,Relais des Gorges d'Héric,43.5668781,2.9662222
POI_012318,13734407539,petrol_station,Total,43.5881069,3.0829006
POI_012319,3086562674,petrol_station,,43.435589,3.1468284
POI_012320,3072357901,petrol_station,,43.4668842,3.1826174
POI_012321,5575266705,petrol_station,Intermarché,43.4685153,3.2088715
POI_012322,5575266699,petrol_station,Total Contact,43.5061677,3.3077672
POI_012323,431074839,petrol_station,Relais Du Bel Air,43.5618828,3.1813198
POI_012324,13734433448,petrol_station,U Express,43.6119552,3.1709209
POI_012325,4379526890,petrol_station,,43.7368945,2.5843152
POI_012326,1182878858,petrol_station,,43.7077524,2.6994327
POI_012327,6034483546,petrol_station,Carrefour Contact,43.7093735,2.6974624
POI_012328,6155326956,petrol_station,Netto,43.7123034,2.7069446
POI_012329,5576018510,petrol_station,Servifioul,43.6830837,2.8600019
POI_012330,10882043742,petrol_station,,43.6799369,3.0936428
POI_012331,3912940566,petrol_station,,43.772624,2.9456699
POI_012332,4979938348,petrol_station,Avia,43.723239,3.3224793
POI_012333,1949206289,petrol_station,,43.7247393,3.3234361
POI_012334,2517622067,petrol_station,,43.2925465,3.3712167
POI_012335,427688650,petrol_station,,43.2848598,3.5028749
POI_012336,429711730,petrol_station,Hyper U,43.2990932,3.471296
POI_012337,429711772,petrol_station,Total,43.3107966,3.4827265
POI_012338,25209537,petrol_station,,43.2852037,3.5137233
POI_012339,1715105312,petrol_station,Intermarché,43.3721622,3.4223065
POI_012340,5575266698,petrol_station,Esso Express,43.3801268,3.4193605
POI_012341,2140024886,petrol_station,Dyneff,43.3856192,3.4770823
POI_012342,4411257300,petrol_station,,43.4252323,3.6012845
POI_012343,25211007,petrol_station,Station Dyneff,43.4156468,3.7196304
POI_012344,182785032,petrol_station,Total,43.452121,3.4181329
POI_012345,2254193423,petrol_station,Total,43.4545043,3.4214131
POI_012346,5576018516,petrol_station,Pézenas Carburant,43.4554189,3.4227535
POI_012347,4978180995,petrol_station,Esso,43.4638465,3.4273931
POI_012348,5576018517,petrol_station,Carrefour Contact,43.5298591,3.4522042
POI_012349,3104475802,petrol_station,Tabac Station Service Lopez,43.4755574,3.4893592
POI_012350,833464433,petrol_station,Avia,43.6314662,3.439322
POI_012351,4409267963,petrol_station,Station-service Agip,43.4307066,3.6103787
POI_012352,25213568,petrol_station,Station Charvet,43.4482792,3.6429293
POI_012353,7442660498,petrol_station,,43.4987238,3.5921663
POI_012354,25211672,petrol_station,,43.4427238,3.6968474
POI_012355,2831289432,petrol_station,Carrefour,43.4611748,3.6911135
POI_012356,7305565575,petrol_station,,43.4747179,3.6774454
POI_012357,4997747949,petrol_station,Intermarché,43.4346166,3.7380285
POI_012358,5576018514,petrol_station,Avia,43.4386624,3.7429771
POI_012359,4997747950,petrol_station,TotalEnergies,43.4457,3.75207
POI_012360,1307283452,petrol_station,Dyneff,43.4709704,3.7681652
POI_012361,2456676471,petrol_station,Total Automat,43.4938933,3.708675
POI_012362,4997747948,petrol_station,,43.49757,3.7118158
POI_012363,12006589322,petrol_station,,43.5719934,3.7520604
POI_012364,4123018727,petrol_station,Total,43.5855845,3.7711365
POI_012365,1098016167,petrol_station,Avia,43.5437009,3.7920362
POI_012366,4007241186,petrol_station,Intermarché,43.5491228,3.7818618
POI_012367,25179261,petrol_station,TotalEnergies,43.547982,3.7955488
POI_012368,12158071852,petrol_station,Esso Express,43.5606218,3.7969651
POI_012369,603727961,petrol_station,Carrefour,43.5710484,3.8469766
POI_012370,2306404619,petrol_station,GNVert station,43.5815137,3.8711358
POI_012371,25210496,petrol_station,Station Agip,43.5788519,3.8767817
POI_012372,25210158,petrol_station,Intermarché,43.6135105,3.8091387
POI_012373,25211067,petrol_station,Total Access,43.5950303,3.848338
POI_012374,805077408,petrol_station,TotalEnergies,43.6061658,3.8378758
POI_012375,1505439791,petrol_station,Total Access Celleneuve,43.6103144,3.8392056
POI_012376,293645445,petrol_station,Carrefour Market,43.5901576,3.8547344
POI_012377,1347136557,petrol_station,Eni,43.6182242,3.8437551
POI_012378,76856401,petrol_station,Total,43.6264875,3.8764609
POI_012379,3747883241,petrol_station,Carrefour,43.534936,3.9074629
POI_012380,3352378692,petrol_station,Total Access,43.5327817,3.919252
POI_012381,280865523,petrol_station,Carrefour,43.5810686,3.9310883
POI_012382,12531825272,petrol_station,Carrefour,43.5836812,3.9301904
POI_012383,25214796,petrol_station,Auchan,43.5707585,3.9416495
POI_012384,25212798,petrol_station,Station Dyneff,43.5797571,3.9526844
POI_012385,916939256,petrol_station,Intermarché,43.5884985,3.889639
POI_012386,1252101925,petrol_station,TotalEnergies,43.5893474,3.8891386
POI_012387,25209822,petrol_station,Total,43.6080875,3.9130199
POI_012388,280948806,petrol_station,,43.6233235,3.8985873
POI_012389,3762699402,petrol_station,La Station du Sud,43.5185624,4.1310498
POI_012390,25211827,petrol_station,Relais Total de Mauguio,43.6182776,3.9884548
